# Molecular Dynamics run 
# Number of LJ particles: 1000 
# Atomname: Ar 
# Sigma: 3.405 A 
# Epsilon: 1.654e-21 J 
# Temparature: 95.0 K 
# Density: 1374.0 kg/m3 
# Cubic box size: 36.405 A 
# Time step: 0.004 ps 
# Number of equilibration steps: 300 
# Number of production steps: 3000 
# Output frequency: 100 
# Step = 0
0.0000  14.5622 14.5622 -1.2374 -1.7506 0.7821  0.0000  0.0000  0.0000 
0.0000  14.5622 18.2027 0.9046  -3.0676 -2.4191 0.0000  0.0000  -0.0000
0.0000  14.5622 21.8432 -0.3345 -0.1543 -1.3012 0.0000  0.0000  -0.0000
0.0000  14.5622 25.4838 0.5966  2.7099  -0.9647 0.0000  0.0000  0.0000 
0.0000  14.5622 29.1243 0.0710  0.5637  -1.0042 0.0000  0.0000  0.0000 
0.0000  14.5622 32.7649 -2.8777 -0.5618 -0.0724 0.0000  0.0000  -0.0000
0.0000  18.2027 0.0000  2.3113  1.8722  -0.4448 0.0000  -0.0000 0.0000 
0.0000  18.2027 3.6405  -0.0733 -2.5760 -1.0569 0.0000  -0.0000 0.0000 
0.0000  18.2027 7.2811  1.5236  -1.9337 0.1656  0.0000  -0.0000 -0.0000
0.0000  18.2027 10.9216 0.7891  -3.6480 0.6512  0.0000  -0.0000 -0.0000
0.0000  18.2027 14.5622 0.0353  0.3547  -2.2038 0.0000  -0.0000 0.0000 
0.0000  18.2027 18.2027 0.9439  -1.5252 -0.1990 0.0000  -0.0000 -0.0000
0.0000  18.2027 21.8432 -0.3917 -0.5956 -0.9503 0.0000  -0.0000 -0.0000
0.0000  18.2027 25.4838 0.0024  2.2057  0.3151  0.0000  -0.0000 0.0000 
0.0000  18.2027 29.1243 -1.5552 0.4481  2.5329  0.0000  -0.0000 0.0000 
0.0000  18.2027 32.7649 0.2199  -0.2519 1.2092  0.0000  -0.0000 -0.0000
0.0000  21.8432 0.0000  -1.9109 -1.0456 -1.6642 0.0000  -0.0000 0.0000 
0.0000  21.8432 3.6405  0.5608  1.7727  -3.9855 0.0000  -0.0000 0.0000 
0.0000  21.8432 7.2811  -1.8133 -1.6937 -2.5295 0.0000  -0.0000 -0.0000
0.0000  21.8432 10.9216 0.1106  3.5099  1.8266  0.0000  -0.0000 -0.0000
0.0000  21.8432 14.5622 1.8040  -1.0517 1.0288  0.0000  -0.0000 0.0000 
0.0000  21.8432 18.2027 1.6606  -0.9291 -0.5152 0.0000  -0.0000 -0.0000
0.0000  21.8432 21.8432 0.3894  -0.2663 -0.1762 0.0000  -0.0000 -0.0000
0.0000  21.8432 25.4838 -1.4669 0.5342  0.5939  0.0000  -0.0000 0.0000 
0.0000  21.8432 29.1243 -0.6510 0.0551  1.9179  0.0000  -0.0000 0.0000 
0.0000  21.8432 32.7649 0.2767  2.7177  -1.1228 0.0000  -0.0000 -0.0000
0.0000  25.4838 0.0000  -0.6619 -0.3453 0.2483  0.0000  0.0000  0.0000 
0.0000  25.4838 3.6405  -1.6583 -0.7052 1.8513  0.0000  0.0000  0.0000 
0.0000  25.4838 7.2811  4.1891  0.7277  0.6084  0.0000  0.0000  -0.0000
0.0000  25.4838 10.9216 -0.4589 -1.0907 3.0042  0.0000  0.0000  -0.0000
0.0000  25.4838 14.5622 -1.5351 -1.0661 -1.0121 0.0000  0.0000  0.0000 
0.0000  25.4838 18.2027 -0.3167 -2.5402 1.3070  0.0000  0.0000  -0.0000
0.0000  25.4838 21.8432 0.9977  -0.6024 -1.3869 0.0000  0.0000  -0.0000
0.0000  25.4838 25.4838 2.5835  -0.9018 -2.7440 0.0000  0.0000  0.0000 
0.0000  25.4838 29.1243 2.3227  0.6582  0.5531  0.0000  0.0000  0.0000 
0.0000  25.4838 32.7649 0.1164  -0.6606 -0.9222 0.0000  0.0000  -0.0000
0.0000  29.1243 0.0000  1.6182  -0.6513 1.1972  0.0000  0.0000  0.0000 
0.0000  29.1243 3.6405  -0.0065 0.6833  -0.5934 0.0000  0.0000  0.0000 
0.0000  29.1243 7.2811  0.5448  0.8502  -0.7722 0.0000  0.0000  -0.0000
0.0000  29.1243 10.9216 -0.3194 -0.6692 -0.8871 0.0000  0.0000  -0.0000
0.0000  29.1243 14.5622 -2.2034 -0.3005 1.7853  0.0000  0.0000  0.0000 
0.0000  29.1243 18.2027 0.8615  0.4124  -1.2978 0.0000  0.0000  -0.0000
0.0000  29.1243 21.8432 -0.8243 -2.0390 1.5602  0.0000  0.0000  -0.0000
0.0000  29.1243 25.4838 -0.8486 0.3081  1.0511  0.0000  0.0000  0.0000 
0.0000  29.1243 29.1243 -1.4279 0.3564  -1.0638 0.0000  0.0000  0.0000 
0.0000  29.1243 32.7649 -2.5534 -1.2433 1.7887  0.0000  0.0000  -0.0000
0.0000  32.7649 0.0000  -0.2968 0.3492  0.2475  0.0000  -0.0000 0.0000 
0.0000  32.7649 3.6405  -0.5536 2.1650  -0.0938 0.0000  -0.0000 0.0000 
0.0000  32.7649 7.2811  0.6161  1.5526  -0.5785 0.0000  -0.0000 -0.0000
0.0000  32.7649 10.9216 -0.7258 -1.5058 -0.0437 0.0000  -0.0000 -0.0000
0.0000  32.7649 14.5622 -0.6497 -0.9522 1.4056  0.0000  -0.0000 0.0000 
0.0000  32.7649 18.2027 2.4736  -1.3394 0.6429  0.0000  -0.0000 -0.0000
0.0000  32.7649 21.8432 0.4555  1.8309  -1.5412 0.0000  -0.0000 -0.0000
0.0000  32.7649 25.4838 2.3547  -1.1233 -2.0734 0.0000  -0.0000 0.0000 
0.0000  32.7649 29.1243 -0.8725 2.2837  -0.2521 0.0000  -0.0000 0.0000 
0.0000  32.7649 32.7649 -2.3355 -2.4482 2.1679  0.0000  -0.0000 -0.0000
3.6405  0.0000  0.0000  -0.1904 -0.3342 0.5632  0.0000  0.0000  0.0000 
3.6405  0.0000  3.6405  -0.7578 -0.2807 -0.0399 0.0000  0.0000  0.0000 
3.6405  0.0000  7.2811  -1.3356 0.6255  -3.3462 0.0000  0.0000  -0.0000
3.6405  0.0000  10.9216 -1.6749 -1.3705 2.2442  0.0000  0.0000  -0.0000
3.6405  0.0000  14.5622 0.4805  -1.1421 -2.7975 0.0000  0.0000  0.0000 
3.6405  0.0000  18.2027 -1.2995 0.2804  -0.4007 0.0000  0.0000  -0.0000
3.6405  0.0000  21.8432 -1.2155 1.8377  -2.1569 0.0000  0.0000  -0.0000
3.6405  0.0000  25.4838 -1.0330 1.5519  -1.8192 0.0000  0.0000  0.0000 
3.6405  0.0000  29.1243 1.2410  0.8999  0.5541  0.0000  0.0000  0.0000 
3.6405  0.0000  32.7649 0.0735  1.1748  -1.3183 0.0000  0.0000  -0.0000
3.6405  3.6405  0.0000  2.3699  0.2348  -0.1602 0.0000  0.0000  0.0000 
3.6405  3.6405  3.6405  -0.3516 0.0864  -0.8215 0.0000  0.0000  0.0000 
3.6405  3.6405  7.2811  2.6261  -0.4441 2.6251  0.0000  0.0000  -0.0000
3.6405  3.6405  10.9216 0.3212  0.4278  2.4126  0.0000  0.0000  -0.0000
3.6405  3.6405  14.5622 -1.6567 0.1084  -0.4938 0.0000  0.0000  0.0000 
3.6405  3.6405  18.2027 -0.4035 -0.3357 1.4276  0.0000  0.0000  -0.0000
3.6405  3.6405  21.8432 0.6441  1.0363  2.7670  0.0000  0.0000  -0.0000
3.6405  3.6405  25.4838 0.5741  0.2114  -0.2699 0.0000  0.0000  0.0000 
3.6405  3.6405  29.1243 1.2547  -1.3263 -0.8501 0.0000  0.0000  0.0000 
3.6405  3.6405  32.7649 -2.9526 0.3593  0.3196  0.0000  0.0000  -0.0000
3.6405  7.2811  0.0000  0.1502  2.2580  -2.2932 0.0000  -0.0000 0.0000 
3.6405  7.2811  3.6405  -2.4536 -1.3923 0.5688  0.0000  -0.0000 0.0000 
3.6405  7.2811  7.2811  1.1640  0.1069  -0.5820 0.0000  -0.0000 -0.0000
3.6405  7.2811  10.9216 -0.8239 -0.6818 -1.0543 0.0000  -0.0000 -0.0000
3.6405  7.2811  14.5622 1.2879  0.0252  -1.2183 0.0000  -0.0000 0.0000 
3.6405  7.2811  18.2027 1.2918  0.1874  1.3715  0.0000  -0.0000 -0.0000
3.6405  7.2811  21.8432 1.4116  0.1002  -2.1403 0.0000  -0.0000 -0.0000
3.6405  7.2811  25.4838 2.6312  -0.6065 -0.9939 0.0000  -0.0000 0.0000 
3.6405  7.2811  29.1243 -0.4592 -0.0566 -0.7601 0.0000  -0.0000 0.0000 
3.6405  7.2811  32.7649 -0.9598 -1.2672 -0.5508 0.0000  -0.0000 -0.0000
3.6405  10.9216 0.0000  -1.9257 0.9164  -2.9257 0.0000  -0.0000 0.0000 
3.6405  10.9216 3.6405  -2.3115 0.8325  -1.8245 0.0000  -0.0000 0.0000 
3.6405  10.9216 7.2811  1.5816  1.5024  -0.5723 0.0000  -0.0000 -0.0000
3.6405  10.9216 10.9216 0.6244  -0.1534 -0.1833 0.0000  -0.0000 -0.0000
3.6405  10.9216 14.5622 -0.0574 0.5989  -1.8728 0.0000  -0.0000 0.0000 
3.6405  10.9216 18.2027 -0.5083 0.8081  -1.2029 0.0000  -0.0000 -0.0000
3.6405  10.9216 21.8432 -2.5378 0.4595  0.6856  0.0000  -0.0000 -0.0000
3.6405  10.9216 25.4838 -2.2094 1.4019  -0.5858 0.0000  -0.0000 0.0000 
3.6405  10.9216 29.1243 3.2940  -1.9820 0.0629  0.0000  -0.0000 0.0000 
3.6405  10.9216 32.7649 -1.2377 -0.6013 0.5960  0.0000  -0.0000 -0.0000
3.6405  14.5622 0.0000  -3.3125 -0.7248 1.5160  0.0000  0.0000  0.0000 
3.6405  14.5622 3.6405  2.2820  0.3023  1.7137  0.0000  0.0000  0.0000 
3.6405  14.5622 7.2811  -0.1785 -0.6575 -2.0499 0.0000  0.0000  -0.0000
3.6405  14.5622 10.9216 0.7069  -1.2881 -3.8063 0.0000  0.0000  -0.0000
3.6405  14.5622 14.5622 -0.8733 -0.7825 -2.0262 0.0000  0.0000  0.0000 
3.6405  14.5622 18.2027 0.2401  -1.3578 1.5549  0.0000  0.0000  -0.0000
3.6405  14.5622 21.8432 -0.5556 0.4055  1.2456  0.0000  0.0000  -0.0000
3.6405  14.5622 25.4838 -1.9268 2.3376  -1.9070 0.0000  0.0000  0.0000 
3.6405  14.5622 29.1243 0.9037  0.7226  -0.1902 0.0000  0.0000  0.0000 
3.6405  14.5622 32.7649 -0.2363 -0.6266 0.8391  0.0000  0.0000  -0.0000
3.6405  18.2027 0.0000  1.4586  0.2857  0.4271  0.0000  -0.0000 0.0000 
3.6405  18.2027 3.6405  -0.2939 -1.3844 -0.7934 0.0000  -0.0000 0.0000 
3.6405  18.2027 7.2811  0.8224  0.5653  1.4124  0.0000  -0.0000 -0.0000
3.6405  18.2027 10.9216 0.1143  1.0319  -1.0686 0.0000  -0.0000 -0.0000
3.6405  18.2027 14.5622 1.1066  0.4108  0.9269  0.0000  -0.0000 0.0000 
3.6405  18.2027 18.2027 1.1189  0.4528  -0.6708 0.0000  -0.0000 -0.0000
3.6405  18.2027 21.8432 -1.3171 -0.0605 3.9560  0.0000  -0.0000 -0.0000
3.6405  18.2027 25.4838 0.0976  0.5596  1.1737  0.0000  -0.0000 0.0000 
3.6405  18.2027 29.1243 1.6427  -1.2078 -2.5210 0.0000  -0.0000 0.0000 
3.6405  18.2027 32.7649 -2.0829 -1.0919 -1.9246 0.0000  -0.0000 -0.0000
3.6405  21.8432 0.0000  0.1666  -0.9541 -0.6960 0.0000  -0.0000 0.0000 
3.6405  21.8432 3.6405  -0.5085 -2.2728 0.8879  0.0000  -0.0000 0.0000 
3.6405  21.8432 7.2811  -0.9789 -1.2515 -0.9411 0.0000  -0.0000 -0.0000
3.6405  21.8432 10.9216 -0.9478 0.2611  2.8527  0.0000  -0.0000 -0.0000
3.6405  21.8432 14.5622 -1.2618 1.8749  1.2442  0.0000  -0.0000 0.0000 
3.6405  21.8432 18.2027 -1.7214 -2.5198 1.4527  0.0000  -0.0000 -0.0000
3.6405  21.8432 21.8432 1.0968  1.5522  2.2884  0.0000  -0.0000 -0.0000
3.6405  21.8432 25.4838 0.8594  0.5137  -0.0895 0.0000  -0.0000 0.0000 
3.6405  21.8432 29.1243 0.9883  -1.9414 -1.0323 0.0000  -0.0000 0.0000 
3.6405  21.8432 32.7649 -0.9542 1.1902  0.7400  0.0000  -0.0000 -0.0000
3.6405  25.4838 0.0000  -2.8952 -0.1826 -2.7563 0.0000  0.0000  0.0000 
3.6405  25.4838 3.6405  -2.6159 0.9614  -0.5990 0.0000  0.0000  0.0000 
3.6405  25.4838 7.2811  0.0575  -0.4587 -0.9731 0.0000  0.0000  -0.0000
3.6405  25.4838 10.9216 0.7546  2.2639  2.7151  0.0000  0.0000  -0.0000
3.6405  25.4838 14.5622 0.0130  -0.4041 1.8082  0.0000  0.0000  0.0000 
3.6405  25.4838 18.2027 -0.4356 0.9946  0.7971  0.0000  0.0000  -0.0000
3.6405  25.4838 21.8432 -0.5765 -1.2616 1.3203  0.0000  0.0000  -0.0000
3.6405  25.4838 25.4838 -1.4715 -1.5586 -0.2171 0.0000  0.0000  0.0000 
3.6405  25.4838 29.1243 1.0814  1.1140  -2.5472 0.0000  0.0000  0.0000 
3.6405  25.4838 32.7649 -0.9264 -0.7245 -0.5884 0.0000  0.0000  -0.0000
3.6405  29.1243 0.0000  -0.1798 0.7387  1.9155  0.0000  0.0000  0.0000 
3.6405  29.1243 3.6405  2.0633  0.9659  1.9413  0.0000  0.0000  0.0000 
3.6405  29.1243 7.2811  -0.3283 -0.7586 0.1596  0.0000  0.0000  -0.0000
3.6405  29.1243 10.9216 0.9912  0.6454  0.1782  0.0000  0.0000  -0.0000
3.6405  29.1243 14.5622 -1.7622 -0.5240 -0.6880 0.0000  0.0000  0.0000 
3.6405  29.1243 18.2027 0.2049  -0.1071 -0.3529 0.0000  0.0000  -0.0000
3.6405  29.1243 21.8432 -1.3534 1.4848  1.0509  0.0000  0.0000  -0.0000
3.6405  29.1243 25.4838 2.2794  1.0385  -0.0083 0.0000  0.0000  0.0000 
3.6405  29.1243 29.1243 0.6145  0.7392  -3.2210 0.0000  0.0000  0.0000 
3.6405  29.1243 32.7649 -0.3179 0.5648  -0.6564 0.0000  0.0000  -0.0000
3.6405  32.7649 0.0000  -0.5414 0.3055  -0.6175 0.0000  -0.0000 0.0000 
3.6405  32.7649 3.6405  2.1284  -1.0491 1.3671  0.0000  -0.0000 0.0000 
3.6405  32.7649 7.2811  -0.7105 0.5887  1.9413  0.0000  -0.0000 -0.0000
3.6405  32.7649 10.9216 0.0550  0.3263  1.5750  0.0000  -0.0000 -0.0000
3.6405  32.7649 14.5622 -2.1569 0.4487  1.2515  0.0000  -0.0000 0.0000 
3.6405  32.7649 18.2027 0.5641  2.0510  -0.6598 0.0000  -0.0000 -0.0000
3.6405  32.7649 21.8432 0.6028  -0.1204 -1.3027 0.0000  -0.0000 -0.0000
3.6405  32.7649 25.4838 1.9158  1.1520  -0.5546 0.0000  -0.0000 0.0000 
3.6405  32.7649 29.1243 -0.0379 0.2555  2.0321  0.0000  -0.0000 0.0000 
3.6405  32.7649 32.7649 -0.4211 1.0125  -2.0361 0.0000  -0.0000 -0.0000
7.2811  0.0000  0.0000  -2.1878 -1.2983 -1.3482 -0.0000 0.0000  0.0000 
7.2811  0.0000  3.6405  -0.1791 -0.7345 1.1224  -0.0000 0.0000  0.0000 
7.2811  0.0000  7.2811  -0.0274 0.0934  -0.7640 -0.0000 0.0000  -0.0000
7.2811  0.0000  10.9216 -1.3202 1.9256  -0.7128 -0.0000 0.0000  -0.0000
7.2811  0.0000  14.5622 -0.8794 0.4227  -1.5429 -0.0000 0.0000  0.0000 
7.2811  0.0000  18.2027 0.5905  0.8816  -1.2619 -0.0000 0.0000  -0.0000
7.2811  0.0000  21.8432 -1.0932 0.5977  0.5878  -0.0000 0.0000  -0.0000
7.2811  0.0000  25.4838 2.0891  -0.0139 -1.8663 -0.0000 0.0000  0.0000 
7.2811  0.0000  29.1243 -2.0589 1.6362  -0.1089 -0.0000 0.0000  0.0000 
7.2811  0.0000  32.7649 0.4053  3.9509  3.3425  -0.0000 0.0000  -0.0000
7.2811  3.6405  0.0000  0.1438  2.6840  1.1137  -0.0000 0.0000  0.0000 
7.2811  3.6405  3.6405  -0.6200 1.4007  0.5611  -0.0000 0.0000  0.0000 
7.2811  3.6405  7.2811  1.1595  -0.3397 0.5750  -0.0000 0.0000  -0.0000
7.2811  3.6405  10.9216 -0.1996 -0.3054 1.3842  -0.0000 0.0000  -0.0000
7.2811  3.6405  14.5622 0.6088  -2.2108 -0.0507 -0.0000 0.0000  0.0000 
7.2811  3.6405  18.2027 0.3255  -0.2986 -0.1078 -0.0000 0.0000  -0.0000
7.2811  3.6405  21.8432 0.7469  -1.5593 -0.4344 -0.0000 0.0000  -0.0000
7.2811  3.6405  25.4838 0.0108  2.7211  2.2220  -0.0000 0.0000  0.0000 
7.2811  3.6405  29.1243 -0.0250 2.5509  -3.3623 -0.0000 0.0000  0.0000 
7.2811  3.6405  32.7649 -0.1731 1.1346  -0.1395 -0.0000 0.0000  -0.0000
7.2811  7.2811  0.0000  -0.9247 0.0273  -1.0748 -0.0000 -0.0000 0.0000 
7.2811  7.2811  3.6405  -0.0516 -0.3313 1.7019  -0.0000 -0.0000 0.0000 
7.2811  7.2811  7.2811  1.7238  -0.3418 0.8677  -0.0000 -0.0000 -0.0000
7.2811  7.2811  10.9216 3.9135  -1.1528 -0.2288 -0.0000 -0.0000 -0.0000
7.2811  7.2811  14.5622 1.0846  -0.2365 3.3017  -0.0000 -0.0000 0.0000 
7.2811  7.2811  18.2027 0.2444  0.2466  -0.7244 -0.0000 -0.0000 -0.0000
7.2811  7.2811  21.8432 -0.6074 -0.6270 0.3757  -0.0000 -0.0000 -0.0000
7.2811  7.2811  25.4838 0.6092  -0.5766 0.8742  -0.0000 -0.0000 0.0000 
7.2811  7.2811  29.1243 -0.2184 0.9898  -0.6733 -0.0000 -0.0000 0.0000 
7.2811  7.2811  32.7649 -0.4013 -2.4493 1.0835  -0.0000 -0.0000 -0.0000
7.2811  10.9216 0.0000  2.1129  -0.3375 -1.6061 -0.0000 -0.0000 0.0000 
7.2811  10.9216 3.6405  1.5166  2.3582  1.3067  -0.0000 -0.0000 0.0000 
7.2811  10.9216 7.2811  -2.0735 2.1995  -0.2284 -0.0000 -0.0000 -0.0000
7.2811  10.9216 10.9216 0.9220  -0.5766 0.5152  -0.0000 -0.0000 -0.0000
7.2811  10.9216 14.5622 -0.3381 -2.0306 -0.5997 -0.0000 -0.0000 0.0000 
7.2811  10.9216 18.2027 -0.0765 0.0044  -1.1412 -0.0000 -0.0000 -0.0000
7.2811  10.9216 21.8432 0.0162  -0.6113 -0.6617 -0.0000 -0.0000 -0.0000
7.2811  10.9216 25.4838 -0.9496 -1.2951 -0.7073 -0.0000 -0.0000 0.0000 
7.2811  10.9216 29.1243 -0.8518 1.5864  0.2137  -0.0000 -0.0000 0.0000 
7.2811  10.9216 32.7649 1.2594  -2.3187 -0.3668 -0.0000 -0.0000 -0.0000
7.2811  14.5622 0.0000  2.2004  -1.2169 -0.4887 -0.0000 0.0000  0.0000 
7.2811  14.5622 3.6405  1.2997  0.0636  1.4092  -0.0000 0.0000  0.0000 
7.2811  14.5622 7.2811  -3.1613 1.0544  -0.2484 -0.0000 0.0000  -0.0000
7.2811  14.5622 10.9216 1.4581  0.1691  -0.1148 -0.0000 0.0000  -0.0000
7.2811  14.5622 14.5622 -0.7720 -2.7926 2.9378  -0.0000 0.0000  0.0000 
7.2811  14.5622 18.2027 0.8383  -1.4739 -0.5164 -0.0000 0.0000  -0.0000
7.2811  14.5622 21.8432 -0.8648 -0.1274 2.2429  -0.0000 0.0000  -0.0000
7.2811  14.5622 25.4838 -0.4722 0.8017  0.3488  -0.0000 0.0000  0.0000 
7.2811  14.5622 29.1243 -1.6474 -0.7448 -0.9355 -0.0000 0.0000  0.0000 
7.2811  14.5622 32.7649 0.0351  1.2456  -0.2629 -0.0000 0.0000  -0.0000
7.2811  18.2027 0.0000  -0.2036 2.4370  0.9984  -0.0000 -0.0000 0.0000 
7.2811  18.2027 3.6405  1.5553  1.3066  -0.9346 -0.0000 -0.0000 0.0000 
7.2811  18.2027 7.2811  -0.8087 1.0618  0.7466  -0.0000 -0.0000 -0.0000
7.2811  18.2027 10.9216 2.2488  0.0174  1.8045  -0.0000 -0.0000 -0.0000
7.2811  18.2027 14.5622 1.1232  -2.8882 1.9964  -0.0000 -0.0000 0.0000 
7.2811  18.2027 18.2027 0.5388  1.4148  -0.4056 -0.0000 -0.0000 -0.0000
7.2811  18.2027 21.8432 -2.7863 -0.8097 0.4561  -0.0000 -0.0000 -0.0000
7.2811  18.2027 25.4838 -0.9872 -1.8666 2.0879  -0.0000 -0.0000 0.0000 
7.2811  18.2027 29.1243 1.4323  -1.9597 -1.0425 -0.0000 -0.0000 0.0000 
7.2811  18.2027 32.7649 2.2721  -2.2384 -1.4238 -0.0000 -0.0000 -0.0000
7.2811  21.8432 0.0000  -1.9133 -2.1535 0.3855  -0.0000 -0.0000 0.0000 
7.2811  21.8432 3.6405  1.4874  0.3180  1.0497  -0.0000 -0.0000 0.0000 
7.2811  21.8432 7.2811  -0.5343 -1.3141 -2.1768 -0.0000 -0.0000 -0.0000
7.2811  21.8432 10.9216 -0.0246 1.3514  -0.5270 -0.0000 -0.0000 -0.0000
7.2811  21.8432 14.5622 0.3711  -0.7785 -0.6040 -0.0000 -0.0000 0.0000 
7.2811  21.8432 18.2027 0.7715  4.9820  -1.3620 -0.0000 -0.0000 -0.0000
7.2811  21.8432 21.8432 -0.0520 -1.7369 2.1815  -0.0000 -0.0000 -0.0000
7.2811  21.8432 25.4838 -0.4674 -0.9018 -0.4088 -0.0000 -0.0000 0.0000 
7.2811  21.8432 29.1243 0.7998  -1.1988 -1.2143 -0.0000 -0.0000 0.0000 
7.2811  21.8432 32.7649 1.6598  -0.6690 -0.3542 -0.0000 -0.0000 -0.0000
7.2811  25.4838 0.0000  2.0074  -2.5602 -0.7517 -0.0000 0.0000  0.0000 
7.2811  25.4838 3.6405  -0.9021 -0.5454 -0.4682 -0.0000 0.0000  0.0000 
7.2811  25.4838 7.2811  -3.3623 2.2099  0.3347  -0.0000 0.0000  -0.0000
7.2811  25.4838 10.9216 -1.1257 -0.5731 0.6643  -0.0000 0.0000  -0.0000
7.2811  25.4838 14.5622 3.0751  -0.2357 0.1197  -0.0000 0.0000  0.0000 
7.2811  25.4838 18.2027 -0.6657 1.2716  -0.7826 -0.0000 0.0000  -0.0000
7.2811  25.4838 21.8432 -2.3431 -0.7205 1.7110  -0.0000 0.0000  -0.0000
7.2811  25.4838 25.4838 0.2705  2.3617  -1.1360 -0.0000 0.0000  0.0000 
7.2811  25.4838 29.1243 0.3743  0.0595  0.0656  -0.0000 0.0000  0.0000 
7.2811  25.4838 32.7649 1.7075  0.6926  2.7827  -0.0000 0.0000  -0.0000
7.2811  29.1243 0.0000  -3.3747 0.7952  -0.6394 -0.0000 0.0000  0.0000 
7.2811  29.1243 3.6405  -0.6082 -0.7708 -1.1206 -0.0000 0.0000  0.0000 
