# Monte Carlo run 
# Number of LJ particles: 1000 
# Atomname: Ar 
# Sigma: 3.405 A 
# Epsilon: 1.654e-21 J 
# Temparature: 95.0 K 
# Density: 1374.0 kg/m3 
# Cubic box size: 36.405 A 
# Max displacement step: 0.25 A 
# Number of equilibration steps: 500000 
# Number of production steps: 5000000 
# Output frequency: 100000 
# Step = 0
3.7266  13.8205 23.3887
2.3494  14.1465 28.7802
4.3322  15.1850 36.2876
0.7358  20.7693 -1.2392
5.8513  19.2567 4.6708 
4.3600  17.0255 7.3505 
7.0174  17.4586 9.8784 
2.8865  17.0467 14.1239
4.9561  15.9689 19.1517
3.1550  17.8116 21.3768
0.6772  16.0539 25.2493
3.5722  17.6500 27.1259
4.2519  18.8485 32.0505
2.8814  22.7620 -4.4976
5.1263  22.4013 2.9024 
1.7465  20.2627 10.9030
3.1093  24.6820 10.9090
3.4476  22.9886 14.5948
6.4594  22.8698 19.5239
1.5149  21.3753 22.7044
4.6389  20.3277 24.2735
3.2294  22.9514 26.4576
3.1249  20.3421 29.0304
3.7213  23.7565 -0.5768
3.7751  26.4648 2.9156 
3.9904  23.8011 7.0765 
3.0090  27.2477 8.7930 
1.3960  25.7688 13.9430
5.6912  26.8579 19.7397
5.0450  24.5124 22.7285
5.2392  25.6310 26.8545
2.1282  26.0214 29.2771
6.8556  24.2534 32.7203
4.4410  29.7120 -0.3896
3.5236  31.5383 5.6919 
2.3339  28.1073 5.3603 
1.6713  28.7114 12.2979
3.9211  28.6719 14.8064
4.0579  30.6647 21.0761
4.7337  28.3729 23.8952
1.7439  26.2311 25.5526
4.1296  29.4463 27.7914
1.8980  29.3938 30.8925
5.6586  32.5747 2.4739 
-0.0540 35.7227 2.9807 
4.0924  31.6703 9.5372 
1.0877  32.9454 10.0097
2.3587  33.2351 13.7400
1.4648  31.5043 16.6872
1.7730  30.4252 24.7174
4.3799  32.8341 25.7555
2.4808  32.7566 28.7774
4.3312  31.9615 31.5822
6.6308  -0.5392 1.3702 
8.7292  -0.4561 4.3985 
5.6227  -0.0197 7.1535 
7.7119  -1.0273 13.3328
4.3477  -1.8726 16.4234
6.8775  1.1564  15.9526
7.6045  -0.4571 20.9026
6.9076  2.3691  26.6059
9.5025  0.7252  29.6101
5.4947  0.3222  34.3069
7.4400  2.7847  0.0393 
8.6916  3.0091  3.1814 
6.9865  3.4181  6.5425 
8.1720  3.4522  10.3010
5.7227  3.3669  13.3906
9.1140  4.4402  16.1264
6.5094  3.3415  22.8514
6.1918  5.8905  26.6493
6.4252  1.6465  30.7351
9.0616  1.3824  33.7453
5.4932  5.7478  -0.0715
6.7286  5.8178  3.5341 
6.6129  8.0867  6.2645 
6.6835  7.0169  9.9145 
3.4899  5.8790  11.5784
5.0102  4.7536  16.5272
7.7269  5.8992  20.7060
8.3728  7.9750  23.3863
5.4681  7.9308  29.5359
8.7633  6.4278  32.9371
8.6882  10.7078 -0.7772
8.3457  9.4996  2.6184 
5.9221  11.7397 6.8981 
9.1457  10.5112 8.0842 
5.7572  11.0261 14.4719
7.1381  8.3137  18.1535
7.2584  12.8921 18.5004
8.0580  11.2078 21.1871
6.9934  10.3099 27.2104
7.6730  9.6120  32.0796
7.7060  15.8789 -1.2808
7.7247  13.2634 1.4256 
7.1657  15.3161 6.6534 
7.5872  13.3022 11.6942
5.9600  15.8956 13.4059
7.4766  16.5506 16.4199
6.7423  14.7705 21.9446
5.4176  14.4015 26.4184
6.3172  16.2851 32.0845
6.6603  12.6746 33.5408
4.8488  18.9921 1.3596 
9.0497  16.8459 1.9605 
9.0675  19.9394 7.3402 
8.7106  18.7558 13.8017
5.1561  19.8460 12.8397
5.0349  19.9928 16.6091
9.6997  17.6890 21.8849
7.4674  18.7677 24.2655
9.5066  14.4203 29.0621
9.9263  18.0106 30.8099
7.3375  22.5041 0.0738 
8.7091  21.0673 2.9117 
7.2388  22.6846 6.5725 
5.0512  20.4920 8.7211 
6.9921  22.8729 13.7631
10.6704 24.2668 15.0131
6.9997  19.0986 19.5743
11.1499 20.3027 24.5363
7.0977  18.6032 28.1594
7.2890  20.5866 31.5563
6.2212  26.7442 -0.9201
7.8450  25.1991 2.4252 
7.1563  26.1764 7.3367 
5.2795  25.9523 12.9801
4.7067  25.2915 16.7396
8.4086  25.1111 17.9091
8.7133  22.1656 22.2875
6.8793  23.0081 25.2916
5.6797  22.9517 29.2967
10.0582 23.3795 30.9067
6.3227  32.6926 -1.0874
7.1872  29.1180 1.9702 
8.4793  29.4475 5.9219 
6.2754  28.2584 10.4711
7.7750  28.6890 15.4430
5.6591  31.2518 17.4580
7.4591  29.2564 21.5162
7.6479  30.3143 24.9754
8.0736  28.6452 28.5153
5.4060  28.6943 31.9254
2.6110  35.4200 -0.3398
8.9352  32.0252 3.2397 
7.7829  33.1612 6.5755 
7.8654  31.9367 9.8973 
5.1759  31.3641 12.9196
7.8230  34.3278 16.8721
6.8048  33.0118 22.3870
11.0047 34.4872 22.5759
7.1460  31.8902 29.0114
6.9832  34.4108 31.6542
12.0941 0.4900  -0.2534
11.8669 1.6090  3.0113 
10.5010 2.1140  6.7426 
12.8052 0.3641  8.6674 
10.5427 -0.3644 15.6225
11.7797 2.1332  18.2196
8.4561  2.5893  19.8057
12.6262 -2.2046 26.5308
11.4566 2.0905  26.8678
10.6007 -2.5341 30.8642
10.7972 3.7349  -0.4277
11.1214 5.3520  3.4152 
10.0711 5.3444  7.4418 
10.8006 6.1046  11.4210
9.3567  2.0396  13.3119
12.5088 4.5528  14.5707
10.1002 5.2730  26.1221
9.4500  1.0041  23.8701
9.5996  4.4254  29.6593
12.1287 2.4730  31.1234
8.7272  7.0107  0.0517 
11.1385 8.6508  5.0469 
12.4290 8.3154  8.7164 
8.0114  9.5009  11.8977
7.3858  7.4958  14.5609
11.8211 6.2704  17.8896
10.5106 8.6779  20.3546
13.4432 5.9444  24.4953
9.3469  8.4103  29.2940
12.1975 6.2017  33.3760
12.1309 11.1669 0.9428 
11.6034 14.3796 3.1819 
13.3604 12.1760 7.7275 
11.2835 10.9760 10.9957
8.5479  12.6657 15.1540
10.9897 10.3383 17.1047
10.6973 11.6122 24.5888
10.6880 8.7276  26.2450
11.5261 11.3677 30.1652
11.6198 9.4887  34.2011
12.4860 17.0287 1.1057 
10.4752 16.7400 6.4996 
9.2007  13.9310 8.9848 
10.1684 15.0569 13.1379
11.2949 14.2751 16.7924
14.0659 14.0275 20.3932
10.4361 14.6081 20.2290
13.2737 13.8144 27.1467
10.5659 14.0332 32.5689
10.7168 14.2043 36.0481
7.8465  19.4501 -1.3437
11.5068 19.4394 3.9239 
11.1010 17.5670 10.0159
12.6760 17.7688 14.9476
10.1863 20.2847 16.9929
12.7245 17.6800 18.8396
11.9559 15.0986 23.2334
8.5468  15.3373 25.2318
13.9965 21.6309 26.6776
10.4603 21.0040 27.8976
11.3750 20.4389 0.3462 
11.0263 23.5991 2.2974 
12.0105 22.5685 5.9303 
8.1974  20.9967 11.0641
11.3656 21.7629 12.7608
11.8730 24.5148 19.4203
11.4862 20.5903 20.4038
14.1695 19.6297 23.0303
8.3033  25.0340 28.0467
11.8959 21.1137 33.0937
10.2005 24.5235 -0.9817
11.6885 27.1072 1.8575 
10.2146 25.9094 5.4520 
6.8531  23.9779 9.7944 
9.2360  26.2808 11.6768
12.2810 28.3132 15.7244
9.1685  25.6430 21.4645
11.0890 24.2437 26.0843
11.5614 27.3054 27.9486
9.2288  26.8027 32.2324
10.2502 29.0142 -1.1882
12.0265 29.7305 4.9641 
10.5550 29.0406 9.1423 
13.1776 29.5525 12.1058
13.4741 25.9195 12.6172
9.9978  31.4721 16.6841
10.8295 28.2912 19.1496
8.6879  26.9255 25.1363
10.6090 30.7499 27.3548
9.6526  30.4292 31.1381
11.3217 34.5342 2.0522 
12.4947 35.1809 5.4589 
8.8920  36.1409 9.7029 
11.0712 35.3159 12.1883
10.0454 31.6575 12.9446
12.7852 34.8070 18.0554
9.1559  32.7652 19.9987
10.6141 30.3387 22.3934
8.7819  33.6677 25.4166
10.1372 34.2453 34.4647
14.3887 -2.8063 -0.2143
16.9777 0.0293  6.1917 
16.0517 1.5419  9.5821 
14.6025 -0.7286 13.2717
13.8777 1.5453  15.6007
15.4554 1.5747  19.1797
12.3346 1.5349  21.9323
15.7191 -0.5311 26.0280
15.1583 -1.1363 29.6243
12.8381 -0.6693 32.8112
15.9058 0.5104  -0.8738
14.9749 4.0893  2.6560 
14.3725 2.3457  5.7082 
13.5816 3.9374  8.8755 
12.8601 2.1430  11.9776
15.7886 5.9909  17.2149
10.7897 4.8077  21.7880
15.3750 2.8039  23.7094
15.5724 2.7137  28.1579
15.3538 1.5941  31.9274
15.0281 4.4205  -1.0806
13.9105 7.5655  0.3519 
14.2165 7.2279  5.3701 
12.0326 8.7436  13.7216
15.0736 7.0926  12.7380
15.6033 10.1534 15.3431
13.6460 8.5434  22.3659
14.1003 9.5518  26.7702
12.7643 5.8163  28.5379
15.6174 5.6014  31.9295
16.6477 10.6162 -1.5788
14.5794 13.6474 1.0455 
17.1251 10.0655 6.4906 
14.9020 11.1138 11.1906
12.6716 12.0091 14.3247
14.6845 13.0488 17.0064
14.3851 9.0834  18.9275
14.4868 12.3090 24.3674
13.9239 8.8663  31.3937
17.9179 8.9205  31.1889
16.7088 13.9667 -4.1352
14.2512 15.7640 -2.0765
13.6470 15.7092 7.0665 
13.0389 14.4859 10.9039
14.9418 15.4842 13.6386
15.7540 16.0826 17.8008
17.1587 12.3397 22.2333
15.9440 15.8741 23.9608
15.0880 11.9119 29.8538
13.3440 12.3413 33.9717
10.9549 17.7327 -2.2040
14.3572 20.0808 2.2130 
14.2663 19.3910 6.6362 
14.8341 17.6470 10.4522
13.7613 21.7257 17.6045
16.4624 21.2498 20.2007
16.2474 17.5915 20.7849
15.2502 17.8051 26.9608
11.2169 17.2677 26.9723
13.1963 15.2838 30.4252
15.2628 19.4559 -1.3088
15.4420 22.7758 5.0065 
15.1306 23.3892 9.3362 
12.5912 20.6088 9.5149 
15.8454 19.1452 14.4657
17.5928 22.3934 15.5972
13.7334 23.0927 23.2650
17.2898 23.0891 27.6508
13.6239 19.2882 29.6325
15.6443 21.6766 31.2600
14.7226 23.2938 0.8201 
15.5712 29.5546 4.9094 
11.1964 24.3503 9.2753 
14.8425 22.5382 13.4180
14.4029 24.9877 16.2313
15.0356 25.5922 20.4753
12.0416 27.5266 24.4463
14.1926 25.5142 26.4492
13.3111 24.6791 30.5608
13.3030 25.7469 34.4245
15.9632 26.4369 0.9144 
14.5253 30.0621 0.9510 
14.0706 32.0403 7.2079 
14.6791 28.9682 8.6714 
16.0976 29.6504 15.7432
16.7939 28.7294 19.5092
14.2019 29.0399 22.1859
13.3353 30.4248 25.4823
15.0905 28.0528 28.8793
13.4037 28.3805 31.8264
13.3297 31.0458 -2.2255
14.1222 32.5899 3.7550 
11.0719 33.6805 8.3414 
13.8832 32.9950 10.9685
13.8536 32.4940 14.9462
13.6643 31.0725 18.4545
14.1851 32.7249 22.4690
16.3087 32.5323 25.3106
13.2879 31.7272 30.0125
16.0972 33.6650 32.9047
18.6917 -1.3670 -1.2135
15.1746 -0.3267 2.8458 
19.7993 -2.4565 5.0538 
19.5759 1.8242  8.5303 
20.7680 1.3347  12.8963
17.8077 1.4312  15.2815
19.7849 -1.4422 19.4672
19.2426 2.4318  23.4367
19.0009 0.8907  27.8530
18.3670 -0.1629 31.7745
18.3544 4.3903  1.5663 
19.1385 3.4619  5.1749 
17.1401 4.4738  7.9343 
18.8533 3.7768  11.0813
16.0732 3.3604  12.8773
19.0503 2.1647  19.1442
15.3974 5.7670  21.0878
18.4871 4.3338  26.0763
18.3839 3.3024  30.5367
18.8695 2.9728  33.7761
18.3732 7.5793  -1.1948
17.4068 8.0636  3.0624 
19.6916 7.5902  7.2355 
15.7273 7.3905  9.3723 
18.2517 7.5194  14.5773
20.4993 7.5070  18.1271
17.8164 8.8447  20.4187
16.7845 7.1148  24.5479
16.4104 6.2592  28.4417
20.6037 6.5965  31.9419
18.8450 10.8165 1.0386 
13.8553 10.7554 4.1379 
19.3458 13.3994 6.7313 
18.4826 10.8221 9.9421 
17.7047 13.1144 14.7971
17.8560 11.7895 18.2260
20.8216 12.2361 21.2033
19.2146 10.0213 24.0484
17.5064 10.2992 27.6263
19.0939 12.4074 29.9991
18.0835 14.5915 1.3587 
15.9359 13.6452 4.9467 
16.2180 14.3264 9.1983 
18.4178 15.8074 11.5117
18.4347 16.5423 14.8604
19.2515 15.4022 19.1527
19.6183 15.7993 22.6310
18.9771 13.3384 26.0486
17.0487 14.9229 28.5544
20.2665 13.4810 33.1555
17.5596 18.1980 0.9314 
15.1658 17.1468 3.7281 
17.4871 20.1515 4.2011 
17.1754 16.8105 6.8981 
17.7295 19.7014 11.7477
17.9535 18.6850 17.7351
20.2693 18.8955 20.6838
19.9033 17.7234 25.8755
18.3573 19.4815 28.9830
20.1144 16.7380 31.5756
19.1993 21.1752 -1.2377
18.0789 22.6230 1.8451 
19.3516 23.1652 6.9864 
17.3405 20.3735 8.0568 
19.2183 23.4149 12.1810
18.7542 24.0242 18.9700
17.7259 19.8081 23.8618
20.0737 22.7800 25.4903
19.2714 23.3029 31.9470
16.9553 18.2280 32.0874
16.5495 24.2258 -2.1623
17.4079 25.6362 3.9588 
13.7446 25.9614 5.8736 
16.8761 26.1628 11.5448
17.5484 26.1837 15.3041
19.7012 28.3479 17.6815
17.7138 23.8511 22.9449
16.5582 27.2080 24.3962
18.4373 26.3992 28.1817
16.6619 25.5583 30.9067
16.4215 27.9652 -2.3865
18.1618 28.7434 2.2946 
18.0498 30.9996 6.4658 
18.2410 28.9671 9.9614 
19.7207 29.6763 14.5691
21.6402 31.2334 16.9956
18.7270 29.8915 23.5047
17.0117 31.7979 21.0793
18.8221 30.3102 26.9515
16.4780 30.5152 31.0717
17.5856 30.7258 -0.8781
17.6150 33.1111 2.1232 
18.0703 35.4913 12.1226
18.4442 31.6131 12.0415
16.2696 34.9336 17.0026
18.2581 31.8623 17.6887
16.5357 35.1794 21.5796
19.2657 34.0568 24.0890
18.3805 33.7900 28.3787
19.6841 32.9962 32.1397
21.4331 1.6954  0.5570 
18.6353 0.1304  2.5169 
22.3593 -0.2648 7.5655 
22.2443 -2.0963 12.0919
21.9582 0.4444  17.5164
23.5833 -2.8289 19.2449
24.9829 0.6897  23.0561
23.0024 -1.6927 26.0563
22.7260 0.7634  29.4398
22.0702 0.2568  33.1825
21.5865 6.6059  -1.3827
22.3046 0.8383  3.6984 
21.4906 4.9713  8.8965 
22.8003 4.4901  12.7450
20.1742 4.4809  15.2340
22.4429 4.2790  18.0555
22.8879 2.4030  20.9979
21.9610 2.0839  25.5300
21.5890 4.3147  29.2073
23.0156 3.6500  33.8638
20.2354 10.1934 -2.2706
21.6382 5.6283  3.3284 
23.0825 7.2087  6.4909 
19.1763 7.2885  11.1450
23.5345 7.0333  15.1217
23.1664 10.6468 19.1771
19.4799 5.4377  21.6449
22.0048 6.1019  25.6931
19.4957 7.3521  28.3896
24.0289 7.9948  32.4904
22.3133 9.8489  1.5362 
21.2483 9.8137  5.0353 
22.3567 10.2974 8.4849 
21.2355 9.6604  12.7264
20.5819 10.3411 16.0509
25.2990 13.1262 21.1364
21.2695 8.7321  21.5763
21.6793 10.2473 27.1227
21.8049 10.2853 30.6860
24.2072 12.4744 33.3871
21.6809 13.9064 0.0840 
22.8751 13.4397 3.4027 
19.4176 16.2790 4.5206 
21.5547 13.8351 10.5614
21.2510 14.1817 15.0771
22.6812 14.2469 19.0043
22.2907 13.2337 24.9795
20.9631 15.2545 28.3514
23.9239 12.9290 29.5274
23.4449 15.9877 33.3874
20.5086 17.8318 -0.9671
21.0396 20.0910 2.4095 
19.9215 17.8781 9.1747 
21.5938 17.9376 12.5498
21.5006 21.0289 14.3571
24.4813 20.0544 16.8806
22.6258 19.4475 24.5875
21.7490 19.0786 28.7563
24.6429 17.0074 30.2223
26.2271 18.3435 33.6568
21.8494 23.2432 1.4259 
20.9220 19.6611 6.1215 
23.5499 22.4174 6.8915 
21.9325 21.2237 9.9532 
22.9470 23.8531 12.4704
21.6266 22.0066 17.8336
24.2692 23.8656 20.0802
21.3746 23.0650 21.7358
20.8702 22.6936 29.0106
20.7852 19.9807 32.0757
19.9474 25.5548 0.2484 
21.6641 26.3674 4.4212 
18.6185 27.1226 6.9175 
21.2933 25.2257 9.0384 
21.7354 25.2665 15.8477
24.0919 27.1030 18.1242
20.2619 26.8925 20.9450
20.0320 26.1532 24.5481
21.5890 25.7299 30.6200
22.7362 24.3515 33.7487
21.1702 29.7697 0.3052 
20.7863 29.8905 4.0490 
22.1634 28.3144 7.6138 
20.6031 26.4293 12.4553
24.0895 30.2748 14.3122
20.6200 31.1989 20.6047
22.2235 28.7011 23.4098
21.9480 28.3113 27.2556
19.5624 29.4403 29.9468
20.2437 27.6489 33.0914
22.1178 34.5357 0.5232 
22.9493 33.1927 4.0243 
22.7702 32.3651 7.4477 
19.5849 33.1778 9.1988 
21.8833 30.6865 10.7738
20.1777 34.8920 15.2221
22.5503 33.9908 22.3443
21.5313 31.6929 24.8892
22.3973 33.5383 29.6897
23.9583 33.0391 33.9714
26.3816 -0.5474 2.0051 
25.3564 0.0510  5.6282 
23.7388 2.1906  9.8951 
27.0311 -2.2544 12.5096
24.1677 -2.7750 15.9699
25.3462 0.5546  18.7009
28.7458 1.1959  21.6882
26.5982 -0.6653 26.1504
25.1161 -0.8628 31.3667
25.0786 1.5283  36.0238
24.1825 4.6574  0.9399 
25.0308 4.0805  4.4975 
26.7110 4.3538  8.0143 
26.2206 3.5707  12.0661
24.3484 0.2224  13.2247
27.9761 1.0186  15.9137
26.2950 3.7997  22.0642
25.2512 3.8093  26.8863
26.7156 1.6548  28.7794
25.1556 4.2667  30.7074
24.6112 7.6622  -0.5149
24.5837 8.2848  3.4957 
25.7042 8.0050  8.9628 
22.8726 7.4708  10.8663
25.2532 3.5027  15.6127
25.3932 7.6985  18.4166
23.2922 6.0045  21.5890
26.8835 6.8248  24.9666
23.8561 7.1315  28.3373
27.6701 8.8380  33.9695
25.0856 12.9444 0.4686 
28.9124 10.0375 4.2674 
25.5095 11.4072 4.5212 
24.3862 11.2042 10.9712
24.4242 11.0531 14.5944
27.8696 10.7051 20.1862
24.6375 9.1698  22.7116
26.7349 10.0247 27.9039
26.3601 10.1573 31.2480
28.0065 12.7726 34.4156
24.1154 17.5175 0.6800 
23.1880 16.9444 4.1833 
22.9066 15.2310 7.3247 
24.9145 14.8761 11.3363
25.7504 12.7955 17.7399
21.5735 18.1841 17.4226
24.6521 16.4068 23.4492
25.9744 12.9320 25.4317
27.1821 13.9747 31.2236
27.1904 15.5530 37.3082
27.4308 19.4951 0.8696 
24.7280 20.7632 2.9306 
27.4940 16.5080 7.2760 
24.5980 18.1252 9.7702 
24.3128 16.5988 15.1177
27.4346 20.1894 14.9492
24.3794 17.2130 19.5211
23.7151 16.9605 27.1033
26.8515 19.8073 28.4633
30.4565 15.3188 32.9219
23.3434 20.5561 -1.4859
24.9664 23.8298 0.2237 
27.5050 23.2811 6.3581 
25.7483 19.3961 6.1718 
24.4733 20.1563 13.2227
24.8480 23.3600 15.3173
24.1465 20.5353 21.2609
26.6004 19.6814 24.7377
23.8609 21.8142 26.7945
23.8465 20.6863 31.3806
23.2754 26.6500 0.2093 
24.7777 24.6776 3.8590 
25.5868 25.5990 7.9896 
25.2056 22.6931 10.1924
25.5698 26.9272 14.7519
27.2822 24.5836 18.0115
23.1055 25.3955 23.4286
22.7226 25.0013 26.9390
24.7051 23.7817 29.7179
27.8393 27.3607 35.0591
27.5738 26.5415 3.9710 
24.6256 29.0927 4.0696 
25.4777 29.6096 7.5495 
23.5829 27.7204 11.2839
28.4588 27.6383 16.8921
26.2719 27.3211 21.2644
26.5888 28.6910 24.9437
25.5809 26.7358 28.2110
24.5813 26.6637 32.1850
25.0305 29.5672 34.5341
24.2077 31.5179 1.0885 
26.1808 32.9469 5.5053 
28.5506 37.4819 7.5022 
25.3396 34.6094 9.2943 
25.6843 31.1042 10.9204
25.4171 30.1787 18.9678
24.8394 31.3396 22.9621
24.1826 31.0302 27.8316
22.8164 30.1669 31.5785
26.5364 32.1496 31.0484
26.9399 -2.2839 -1.2570
31.1259 1.1182  4.3222 
29.5126 3.2192  10.4102
31.0560 -1.5034 9.1799 
30.2470 -0.1410 12.2537
28.3931 -1.1501 18.9127
32.1135 0.8328  24.6431
30.0670 -1.7254 26.0255
28.3012 -1.7865 29.0156
27.1480 1.5175  32.4119
28.2471 2.5747  1.7456 
28.6291 3.5947  5.1779 
29.7270 7.1727  9.7261 
32.0166 3.8714  13.0050
31.4864 2.0230  17.2217
26.9357 4.0649  18.4811
27.6604 7.1489  21.3414
28.5902 3.0825  25.0849
30.4944 3.6001  28.3236
30.1382 2.7027  34.3602
26.7340 4.8554  -2.1997
27.1938 5.8348  2.1228 
27.2917 7.1929  5.7158 
27.7108 10.3831 11.2723
26.9040 7.9636  14.0070
28.9774 4.6652  14.8586
30.8113 8.6140  22.0558
30.4919 8.2350  26.0903
27.8932 5.9470  28.3679
29.6191 6.1349  31.7864
27.4290 10.0137 1.0885 
30.3559 6.8939  3.3506 
28.6334 10.0041 7.8471 
30.5589 11.9584 10.9777
28.1603 12.9528 13.7972
28.9960 8.4345  16.9973
27.9914 10.1275 24.1339
29.3376 12.2948 26.7767
30.0614 9.0336  29.3761
31.1435 10.4943 33.2234
29.8944 13.2198 1.0138 
27.9287 14.5106 4.0739 
25.8014 12.0336 8.0382 
28.1128 14.0991 9.8484 
29.8080 12.0112 17.3623
28.3279 14.2771 19.7699
28.9893 14.0255 23.9360
28.1985 16.7312 26.6846
32.5992 11.8596 28.1096
31.2825 14.8117 29.3466
29.9600 18.8362 -2.6089
28.7944 18.1254 3.8925 
31.6960 17.8539 6.6690 
27.7506 17.3912 11.7002
27.8452 15.9873 15.6301
30.6532 20.1258 17.5958
32.4644 19.7554 20.5280
27.7302 18.2943 21.5074
29.8759 18.3833 29.6990
33.3993 17.7377 30.8342
27.7508 23.0847 2.5580 
30.2524 22.0699 8.0365 
27.3211 20.1338 9.2842 
28.6181 21.9539 11.9012
30.1157 22.7287 15.2350
27.3589 20.9498 19.3333
29.8462 21.0306 22.7850
28.9003 22.9004 27.9883
28.0130 21.5300 31.3999
27.6363 22.5948 35.0216
30.2526 25.3032 1.4981 
32.0216 25.4247 4.9855 
30.1230 24.9499 10.4262
26.6257 24.9963 12.2266
30.1776 25.9449 14.4354
30.4610 24.0440 19.5317
27.5809 24.0385 22.0805
27.2958 24.8515 25.4131
28.5260 25.4745 30.8728
30.4349 24.8693 34.2556
31.7438 28.7651 -0.7008
28.0388 30.4368 5.2815 
30.6923 30.1645 8.1216 
